sex,age,field,language,education,paranormal,toss.K,toss.RT,grid.K,grid.RT,guess.K,guess.RT,roll.K,roll.RT,spot.K,spot.RT,K,toss,guess,roll,spot,grid,RT
male,NA,0,german,2,3,-2.208056913,4.3,-2.023993528,1.8,-9.982032341,3.9,-11.37692329,2.7,-15.15284495,5.9,-8.148770206,11,4444444444,5555555555,8888888888,111111101,18.6
female,9.394520548,0,french,1,0,-1.283928445,82.6,-0.265943141,36.5,0.995475316,55.6,0.643948131,38.7,1.49106464,20.4,0.3161233,1.101E+11,3233542143,2412563561,8165789536,10110010,233.8
female,43.67123288,humanities,french,5,4,-1.283928445,25.3,0.35618483,32.4,1.61953036,22.4,1.675134118,18.2,1.359118063,17.5,0.745207785,1.101E+11,3125441533,3615146312,5493287646,101010110,115.8
female,14.90684932,0,french,2,1,0.108783204,8.9,0.189437849,16.1,1.9318982,18.8,2.240138775,6.7,1.820832402,6.6,1.258218086,1.00011E+11,4231545312,3541265342,5623814758,10001100,57.1
female,21.46575342,other,french,5,3,0.331697441,10.5,0.145914825,6.7,1.823189941,17.9,1.242941618,8.8,-0.670769582,8.3,0.574594848,11011001011,4215324152,2643451542,8885523417,101001110,52.2
female,33.65205479,0,french,3,5,0.706482538,7.7,-0.596190895,18.2,1.839781679,13.5,0.919665418,8.3,-15.15284495,5.6,-2.456621243,11101001,2354311245,2546325115,5555555555,110010001,53.3
female,22.93424658,other,french,4,1,0.374697463,14.4,0.068744507,4.8,1.2356635,16,0.657444343,12.2,1.627587136,10,0.79282739,1001110100,3143421523,4143262335,5473625896,101010101,57.4
male,44.54794521,humanities,french,5,0,-1.417663558,5.1,0.561667292,3.7,-4.00428125,11.7,0.691768072,12.2,-3.148424402,10.6,-1.463386769,1111,5555444411,1552144612,5555414742,100100111,43.3
male,4.002739726,science,german,7,2,-4.415494561,10.4,0.32143388,4.9,-9.982032341,9.8,-7.01267968,8.6,-10.71221722,7.4,-6.360197984,0,3333333333,2225222222,5558888888,101000101,41.1
male,28.18356164,other,german,6,0,1.060495216,10.4,1.773448729,4.4,1.370069824,13.7,1.747350948,11.1,1.361717241,12.7,1.462616392,1011101001,2453412445,5326412556,5764882961,111100010,52.3
male,47.4630137,science,german,6,0,-0.635883352,20.4,-0.179909136,32.4,1.146310183,18,1.189778164,13.5,1.547518129,17.6,0.613562798,1.0011E+11,4435224132,6223451564,6943574265,100001011,101.9
male,22.86575342,humanities,german,6,0,-2.429624051,26.7,0.446237926,47.7,0.731738074,28.4,0.744892915,14.6,1.074565222,11.2,0.113562017,1.001E+11,2231154435,2345323654,8642985331,1001101,128.6
male,24.70958904,science,french,6,5,-0.590539089,5.1,-0.688451355,15.1,1.955946679,4,0.466084434,3.8,1.911666054,7.8,0.610941345,1.10101E+11,5432152344,4436543122,6742895462,100100010,35.8
male,24.45205479,humanities,german,6,0,0.588321834,12.7,0.35618483,6,1.937870179,9,1.541042959,6.9,2.021266031,11.8,1.288937167,11011001001,4231215324,2563541621,5624978251,10001110,46.4
male,42.53150685,0,german,3,0,0.665394272,12.4,0.35618483,38.2,0.923133592,21.5,1.174953844,29,2.066146633,18.5,1.037162635,1011001110,4315434512,2643541565,1582497518,11010101,119.6
male,43.8109589,other,german,5,3,-2.429624051,41.8,0.35618483,21.2,0.726858796,28.5,1.788725653,29.9,1.48993372,20.1,0.38641579,1.001E+11,4351445131,5142316456,5792516827,10100011,141.5
male,42.5369863,humanities,german,6,1,0.866643444,13.7,1.336502127,21.9,0.971900463,16.8,0.313663423,18,0.589854585,13.5,0.815712808,11101100100,2511435525,3453425634,5432338759,111010100,83.9
female,33.53150685,other,german,4,0,-0.526397725,21.5,1.336502127,23.8,0.639641753,32,0.709252278,17.1,2.141168,22.4,0.860033286,1.00101E+11,4321543215,5343154262,5249738645,100010111,116.8
male,NA,science,german,6,0,-1.095184175,11.8,1.821416993,14.3,-4.728684294,17.8,1.506322698,16.7,1.627587136,17.5,-0.173708328,10010100,5555255255,2153542612,6213486594,10011101,78.1
male,44.05205479,humanities,german,4,4,-0.818235958,12.5,-0.678035429,13,1.506297387,16.4,2.048140914,6.5,1.53495523,9.6,0.718624429,1.10001E+11,4213355231,2365414523,8574126258,11111100,58
male,49.30136986,humanities,spanish,6,0,-0.273308918,18.6,-0.791814807,11.6,-6.322276933,13.4,-7.264060796,5.3,-1.127709297,14.8,-3.15583415,1111110,1111333333,5555556666,4514541324,11010,63.7
male,49.90958904,0,german,2,0,-1.256703796,34.9,0.32143388,39.8,0.931612187,47.2,0.617341634,28.4,1.093476514,15.5,0.341432084,111111111,4532353125,5646335564,5189715365,10111010,165.8
male,22.66849315,humanities,german,5,0,1.060495216,21.8,-0.678035429,26.2,0.838511937,21.2,0.803884705,12.4,1.632383155,13.4,0.731447917,11010000001,4153425232,3351564232,5642815279,110111001,95
male,37.23013699,science,german,4,0,0.331697441,12.3,1.336502127,5.7,-7.823521473,12.6,0.25149075,8.3,0.748003316,9.6,-1.031165568,1010001011,2433333333,2623562246,5245759382,101110100,48.5
male,74.82465753,science,german,7,0,1.907453695,28.8,-0.729549989,36.9,1.672537094,25.1,0.879330534,17.2,0.802294525,17,0.906413172,1011100101,2421532541,5154532156,2425859324,100101001,125
female,26.22191781,humanities,german,6,0,-1.417663558,11.1,0.32143388,23.1,1.839781679,12.9,1.53785058,8.8,1.351863523,9.4,0.726653221,1.111E+11,4431254321,5523631456,8565314972,10111010,65.3
female,49.07945205,humanities,german,6,1,-0.590539089,8.4,0.568657951,8.1,1.282666466,10.4,1.174953844,9.2,0.348118925,6.5,0.55677162,1.10101E+11,3511233254,6233566124,8533177369,1011111,42.6
male,14.83835616,0,french,2,3,-1.438529766,20.2,-3.040965737,9.5,1.476226748,17.3,2.123737643,9.9,2.143107142,10.4,0.252715206,1.01101E+11,2345132413,1546325416,1578632495,0,67.3
male,47.82739726,science,german,4,1,1.22902119,8.5,0.089538752,8.8,-2.193116338,21.9,0.925817626,11.7,1.423007565,8.1,0.294853759,1011110010,1234511111,5513456122,8416795835,111010011,59
female,22.73424658,humanities,german,4,0,-0.693076878,15.7,-0.596190895,8.3,-0.875129161,19.3,1.22754397,9.7,1.429516961,15.9,0.0985328,1.11111E+11,2332145444,4254635221,6585127468,110010001,68.9
male,43.59178082,0,german,3,0,1.266754339,10.9,0.35618483,22.7,1.633781065,15.1,0.185918008,9.3,1.885894614,7,1.065706571,1110101001,3513442513,5363145515,5349612539,11100010,65
female,63.93150685,humanities,german,6,0,1.266754339,23.5,0.089538752,22.4,1.149639428,26.6,1.237790141,19.1,1.742176632,14,1.097179858,11101001100,4112251243,6224561231,5384956172,1111101,105.6
male,37.90410959,humanities,german,4,0,0.065783182,6.9,-0.179909136,15.3,0.807131588,17.2,1.781111028,7.4,1.707305978,8.2,0.836284528,1111010011,4224531321,5253162345,5648259143,1011110,55
male,29.45205479,other,german,4,0,0.866643444,7,-0.688451355,22.9,1.774607071,13.7,1.0868656,7.7,1.3890109,10.4,0.885735132,11100101000,4155235412,1266534425,1268544379,10100100,61.7
female,34.07945205,humanities,german,5,2,-0.526397725,14.7,-0.956960541,20.8,1.156322713,11.8,0.394091517,7.7,0.407451793,10.7,0.094901552,1.00101E+11,3412323541,5234521656,5864539557,110001,65.7
male,51.16986301,science,german,6,1,-0.088630552,21,0.35618483,12.8,1.573088549,25.5,2.109247326,17.2,1.341815371,11.5,1.058341105,11010001101,2432514234,2635541632,8652517962,100011101,88
male,24.34520548,humanities,german,5,1,1.58550205,13.4,0.285179156,18.3,0.33458171,27.7,0.445548672,13.7,0.905484822,9.1,0.711259282,11101011001,4333532134,5634346241,9534814647,101000001,82.2
male,40.43561644,other,german,5,0,-1.858937111,21.9,0.068744507,13.3,0.275827634,42.5,0.783323363,23.2,2.066146633,10.4,0.267021005,10100101010,2234315343,5336425466,3857961358,10101010,111.3
male,44.03013699,science,spanish,7,2,0.014702021,18.3,-0.265943141,11.4,-2.861282041,25.4,1.593141473,12.8,2.143107142,10.6,0.124745091,1010001100,3333354142,3512161432,6841397562,101100101,78.5
male,21.3260274,humanities,german,5,1,0.435331247,5.5,1.336502127,9.5,0.822730362,11.3,0.61405126,9.1,1.15152552,5.1,0.872028103,11000101,4243524154,2441346564,2236514985,1010111,40.5
male,17.40273973,0,other,3,4,-4.415494561,9.1,-0.688451355,7.5,1.712441616,19.9,1.616561738,16,1.911666054,7.4,0.027344698,0,2134254231,4632512564,5862479652,100100010,59.9
male,64.32054795,0,german,3,0,0.331697441,11.2,-0.984117278,9.5,0.909120156,25.5,1.073091455,15.4,1.803081216,11.3,0.626574598,11011100100,5142543253,5243632565,9568452739,100100000,72.9
male,25.67945205,science,german,6,0,1.00084008,7.5,-0.596190895,8.1,-9.982032341,15.4,1.421660564,10.9,-0.954744412,6.7,-1.822093401,1101011000,3333333333,1565233145,5455339868,110101001,48.6
male,38.07671233,other,german,4,0,-0.251212237,29.8,1.821416993,9.8,0.900781559,19.2,0.575161119,17.7,1.578331577,9.9,0.924895802,1.11101E+11,3254141535,3645346426,8245795214,101011010,86.4
male,24.7260274,humanities,german,6,0,0.225944088,10.5,0.35618483,6.8,1.586853702,14.6,0.763061007,9.6,0.90994563,9.5,0.768397851,1011000100,3541524123,5451532514,5251746738,101010011,51
male,51.43287671,0,german,2,3,0.685710118,9.7,0.010229046,10.2,1.582249666,16.8,1.250704719,37,1.130886735,11.4,0.931956057,11100011011,2443125421,2466535122,5265748563,110010010,85.1
male,43.72054795,humanities,german,6,0,0.345809681,16.8,-0.490516869,15.9,-1.249885634,17.9,0.369058396,12.5,0.72939975,10.9,-0.059226935,1.11011E+11,4435211113,3533161456,5218256249,1100111,74
male,39.02739726,humanities,german,6,0,1.19276816,5.6,0.089538752,4.8,0.639641753,9,0.127922228,5,-0.720280234,9,0.265918132,111111001,1234512345,5231446663,5621856256,100111101,33.4
male,43.90410959,science,german,6,0,0.225944088,22.8,0.35618483,8.6,1.422102531,21.4,0.29262947,18.4,0.603813446,13.3,0.580134873,1.00111E+11,4451223554,5354251166,6582237989,101011100,84.5
female,39.17260274,0,german,3,0,-4.415494561,16.6,0.068744507,13.1,-0.256780607,29,1.037012471,24.1,2.244683152,15.7,-0.264367008,0,4434234522,5264561653,5623987415,10101010,98.5
male,26.24657534,science,german,6,0,1.060495216,5.6,-0.791814807,2.4,1.106988293,7.2,1.006191907,4.3,1.645922953,7.2,0.805556712,11101011110,4253132134,2536145655,5624185469,111100101,26.7
male,27.22739726,science,german,6,1,1.306093628,15.6,1.821416993,16.8,-1.100496424,22.1,0.299168538,16.7,1.038477642,12.3,0.672932076,11001000011,4353215555,1536335236,8684936574,10110101,83.5
male,35.28219178,science,spanish,7,0,0.626054983,11.4,1.036960055,27.8,-1.192571493,22.5,-0.752502343,8,-1.403841392,11.8,-0.337180038,1010011101,3233334513,5232521421,5251711136,100010101,81.5
male,26.58356164,science,english,7,0,0.64551536,8.5,-0.596190895,8.2,0.281064241,11,0.819031299,12.1,1.999894425,10.5,0.629862886,10001100101,4235444212,4621123551,6289437215,100110001,50.3
male,34.11232877,science,english,7,1,0.64551536,8.4,-3.040965737,6.3,0.022482084,15,0.269339686,12.3,1.925838252,9.2,-0.035558071,11100000010,2451224544,5123366654,5862417932,0,51.2
male,37.02739726,science,other,7,0,-0.004965397,10.2,0.010229046,10.5,-8.169085689,18.4,1.389758646,8.4,0.17335232,7.4,-1.320142215,10000111011,1211111111,5236112445,5425668879,111000011,54.9
male,22.77260274,science,english,5,0,0.771756741,6.6,0.35618483,3.9,1.493327665,17.4,1.703573328,7.6,1.316092747,7.8,1.128187062,10111010001,2451214354,1543621536,5968258471,101010011,43.3
female,40.84931507,other,other,7,2,0.817983063,10.4,0.35618483,16.2,0.895251042,24.9,1.5251537,8.8,1.402306344,9.3,0.999375796,1111000101,3214532321,5415232654,5863965784,101110001,69.6
male,47.55616438,science,other,7,0,1.907453695,19.5,-0.956960541,12.9,1.476226748,17.8,0.705737842,21.5,0.648101271,9.8,0.756111803,1011100101,5231433551,1234562345,8266528794,110101101,81.5
male,21.11232877,other,english,4,1,-0.910361982,15,0.068744507,8.4,1.476226748,17.5,1.75106193,8.7,2.143107142,8.4,0.905755669,1.011E+11,5331254532,5324615245,6532941785,10101010,58
male,27.09315068,science,spanish,4,3,0.225944088,9.8,0.35618483,16.1,1.596109264,12.2,1.827435724,8.9,1.308911126,11.3,1.062917007,1.00111E+11,2435112435,5322645132,5348576891,11100010,58.3
male,27.9369863,humanities,spanish,4,1,0.435331247,5.7,-3.040965737,4.2,0.884257683,4.2,1.010553329,5.8,1.391660859,5.8,0.136167476,10000111000,1234545323,1536215652,8625419878,0,25.7
male,34.93972603,science,other,7,1,0.918008535,22.6,-0.596190895,11.5,0.646506741,23.1,0.612408982,14.7,2.244683152,12.2,0.765083303,1111011100,3553421132,3432251646,2839657142,11100110,84.1
male,28.6630137,science,other,7,0,-0.251212237,18.9,0.35618483,15.8,1.050077892,15.1,0.696990338,8.9,0.688047988,9.5,0.508017762,1.11101E+11,4221432345,5363512342,7475486931,110010101,68.2
female,27.41917808,science,other,6,0,0.841993082,8.1,-3.040965737,20.6,1.308672111,17,1.657649912,8.9,-0.464056988,11.8,0.060658476,10001011001,3215432115,4235416225,5747362962,0,66.4
male,28.67671233,science,spanish,6,3,-1.283928445,10,-0.596190895,23.7,-4.734266918,12.7,1.303594291,49.7,1.64842599,18,-0.732473196,1.101E+11,1444544444,5542346213,5173219587,1010110,114.1
male,48.35342466,science,german,4,0,1.482692438,19.2,1.821416993,19.6,1.050077892,25.6,-0.560518489,18.6,1.213965485,11.6,1.001526864,101100001,2152243542,3253431114,8658712864,110011100,94.6
male,43.5890411,other,english,4,0,0.290609175,12.3,-0.179909136,12,1.687363069,17.8,2.18833084,18.3,1.508700508,8.9,1.099018891,1110100100,4234145312,5312635142,6148596523,100110011,69.3
male,35.07945205,humanities,other,7,0,0.360140724,15.2,1.773448729,10,1.037751224,25.1,0.695247407,8.3,1.195516253,11.3,1.012420867,1001100111,2344312545,5523214642,5263931749,10100111,69.9
male,53.66575342,humanities,other,6,0,0.517184144,30.5,-0.688451355,34.8,0.494790957,43.4,0.826666787,15,0.84007245,20.9,0.398052597,1011101100,2234511221,2412535165,7642515699,101011011,144.6
male,56.84109589,science,other,7,0,-1.02368745,20.4,0.35618483,30.4,0.603608056,13.8,0.297858267,17.5,1.230365807,13,0.292865902,1010110101,4154423552,5521116425,6543674856,101110001,95.1
male,43.03013699,science,english,7,0,0.331697441,16.4,1.336502127,25.4,-9.116666283,22.5,1.550664214,19.9,1.391660859,16.6,-0.901228328,1001110110,2333333333,2153425231,5456827395,1011101,100.8
male,18.39178082,0,spanish,3,0,0.142399046,5.9,1.821416993,13.4,0.321902728,19.2,2.355640486,6.2,1.92434031,8,1.313139913,10001011100,1514121153,1532645132,5238165729,1110011,52.7
female,43.29315068,science,other,7,0,1.482692438,26.1,-3.040965737,20.2,1.896612013,42.7,1.079961508,10.8,-0.055930058,11.9,0.272474033,11100001101,4135253411,6641624356,4658626988,0,111.7
male,26.34246575,science,english,7,0,0.389487119,20.6,-0.984117278,12.7,1.010421963,38.6,-0.484941477,19.9,1.62388428,13.2,0.310946921,1000111011,1232511442,5553242231,6452178541,100111111,105
male,31.05479452,science,english,7,2,-0.189567147,11.6,1.773448729,19,1.319972981,10.8,1.284853738,12.8,-0.642847472,13.1,0.709172166,11101011011,2455341223,2544316652,5462154448,100010110,67.3
male,35.19726027,humanities,german,6,0,0.64551536,18.1,1.336502127,45.3,1.61953036,22.6,1.386894363,16.3,0.100434128,17.6,1.017775268,11001000101,4323511452,3253166243,6757389822,101011,119.9
male,60.10410959,science,other,7,0,-0.715901094,9.2,1.821416993,16.8,1.142989148,41,2.18833084,28.5,1.450037265,12.9,1.17737463,10010111011,4352321434,5341625461,5274859125,101011010,108.4
male,34.85479452,science,spanish,4,0,1.347181894,9,1.821416993,13.6,1.980432427,14.9,1.436406447,10.4,1.663213726,8.6,1.649730298,1101111001,4253122354,5436251366,5864752638,101100010,56.5
female,44.4630137,science,other,6,0,0.771756741,10.4,-0.490516869,11.2,-0.347500358,14.5,-0.456271287,10.7,-0.889899613,9.8,-0.282486277,110010111,3223455453,1155563141,8554862623,11001101,56.6
female,23.76438356,science,english,6,0,1.060495216,11.6,-0.678035429,4.8,-9.982032341,13.3,1.341848891,7.4,0.974090746,8.1,-1.456726583,1011101001,4444444444,4155265412,8541459632,110011011,45.2
male,24.12328767,science,german,4,0,0.626054983,21.1,-1.126483048,7.8,-9.982032341,17.5,0.359443463,22,1.49106464,21.9,-1.726390461,100110110,2222222222,5662355122,8457625896,111110011,90.3
male,44.6739726,science,other,6,0,1.58550205,15.2,-0.47314368,12.8,-0.652382555,14.9,0.627259633,8.8,1.37032566,11.4,0.491512222,111110011,5333234134,5226155425,5344278136,110100111,63.1
male,54.12876712,science,other,7,0,-1.264208577,12.6,-3.040965737,10.4,1.497637041,16.7,-0.422320101,4.1,1.557967299,4.7,-0.334378015,1.0101E+11,5431224315,5643666455,1475869236,0,48.5
male,26.82739726,science,other,6,3,-2.62779795,12,0.781777371,16.2,1.426189572,12.9,1.04594502,11.6,1.391660859,7.6,0.403554974,11011110010,5433251542,3544251664,8685279148,11111001,60.3
male,22.91780822,science,german,6,0,0.891969241,12.4,1.336502127,7.6,0.32551313,11,0.132567143,14.7,-0.051868786,13.7,0.526936571,11000010110,3423134241,4435531663,5378861144,1011101,59.4
female,56.10958904,science,other,7,0,-1.283928445,13.4,0.285179156,17.3,0.683723039,10.5,1.209792483,7.4,0.417165604,11.8,0.262386367,1.101E+11,3453241232,5233216524,8654857229,11111010,60.4
male,44.65205479,0,french,3,0,0.331697441,12.2,-0.678035429,12.8,1.2356635,11.1,1.314417436,7.9,1.625271812,11.4,0.765802952,1001110110,2341152441,4531521362,4361845629,11011110,55.4
male,38.93424658,science,other,7,0,-0.715901094,7,-3.040965737,8.7,-0.224729438,9.1,0.867454272,6.9,2.143107142,8.2,-0.194206971,10010111011,2343231551,4211566135,5423987164,0,39.9
male,32.13424658,science,other,4,NA,0.435331247,15.2,-3.040965737,18.6,-0.153185706,29.3,0.677936961,20.7,1.181677645,15.1,-0.179841118,101001101,2223352144,5344135221,5246323945,0,98.9
female,24.28493151,science,spanish,6,0,0.055338621,4.2,1.821416993,28.3,1.38190017,38.4,1.827435724,20.5,0.710334381,11.6,1.159285178,10011100000,4254132431,5243151426,5174468595,101011010,103
female,54.03835616,science,english,7,0,0.331697441,12,0.35618483,8.9,1.050077892,21.4,-0.055394104,16.5,1.803081216,10.3,0.697129455,1011100110,2355413211,5222143356,8456241978,1110101,69.1
male,22.91780822,science,spanish,5,3,1.19276816,9.9,-3.040965737,29.1,0.8679341,17,0.889305329,17.4,1.742176632,14.8,0.330243697,11101000110,4214511242,5253214361,7895641236,0,88.2
male,42.63835616,science,english,7,0,-1.283928445,13.2,-0.490516869,10.4,0.709919214,15.1,0.822843813,11.5,-0.783141371,10.7,-0.204964732,1.101E+11,5121455323,2553161142,5414139544,111100001,60.9
male,32.00547945,science,other,6,2,-4.415494561,25.5,0.068744507,17.8,-0.926749091,22.3,1.721647161,12.8,0.571956876,14.7,-0.595979022,0,5414155533,1524362254,5692645672,10101010,93.1
male,37.21369863,science,english,5,0,-0.350090181,6.1,0.35618483,10.9,1.633781065,9.5,2.229621948,5.9,1.012732367,8.6,0.976446006,10011110111,4231453212,3456215234,5864275865,10001110,41
male,19.8739726,science,spanish,4,0,0.685710118,15.4,-3.040965737,12.3,0.55344255,15.5,0.436839438,12.9,0.574925478,14.8,-0.158009631,10111111001,1123125431,1411533462,8582367545,0,70.9
male,22.4630137,humanities,spanish,5,5,-0.693076878,18.6,-2.023993528,21.8,-4.266566497,13.3,0.04576398,14.3,1.234433316,11.2,-1.140687921,1.11111E+11,5555553245,1542653265,9655413265,10,79.2
male,30.30958904,science,german,5,0,-0.715901094,12.9,-0.596190895,30.5,-9.982032341,12.9,0.627259633,11.8,1.214083705,10,-1.890556198,1000101101,5555555555,3132565514,8678916254,1110100,78.1
female,45.01643836,0,german,3,0,-0.876881445,12.5,1.336502127,19.3,0.841160275,14.1,-0.205561194,16.9,0.908198563,11.3,0.400683665,11001000100,3143521251,2554416163,8816545793,10100110,74.1
male,32.23287671,science,spanish,6,0,0.225944088,7.3,0.145914825,7,1.106988293,11.8,1.633534822,7.3,1.448935947,9.4,0.912263595,1000110100,3421121354,2543266153,5442738615,11100101,42.8
